time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,4447.0,9.28465309937795,349.0,450.9552612304688,1123.65869140625,0.7154736879760246,0.4521959526292168,92.99810471350328,64.97216607395295
00:03,5140.0,6.617818832397461,382.0,444.4081726074219,1122.6937255859375,0.8338415373180271,0.1337990719838142,112.81318361289732,62.27331579580928
00:06,4872.0,5.004017353057861,358.0,440.9335021972656,1119.0927734375,0.92672677577304,-0.0726324211826736,130.4036603669431,48.99733955739179
00:09,5961.0,14.064433097839355,409.0,450.2123718261719,1108.5234375,0.8351515051450655,-0.0518177099589658,121.93516299347068,67.06677425434037
00:12,4948.0,5.226260185241699,352.0,453.1833190917969,1104.2237548828125,0.7795924793742537,-0.0819285921614217,104.46257593379907,65.42356661540688
00:15,3810.0,13.35761547088623,314.0,444.52099609375,1094.0556640625,0.8457748796579233,-0.2438373426848367,99.65257715384044,53.16862866871635
00:18,3303.0,15.670169830322266,280.0,453.6548461914063,1081.32275390625,0.5737592342376583,-0.4691779084905659,73.31707723582042,60.04844714390003
00:21,3326.0,9.267247200012209,296.0,447.3526611328125,1074.5283203125,0.7675875131018306,1.5273040112382412,83.56303532916401,53.5592390618641
00:24,4656.0,5.2227864265441895,328.0,449.4761657714844,1069.7567138671875,0.8631114744306593,-1.3416189336497004,109.03830973700624,55.06581276926625
00:27,4513.0,2.5723893642425537,324.0,448.385986328125,1072.086669921875,0.8673187084758986,-1.3679757471722915,108.18414575494413,53.84900580567742
00:30,3347.0,16.988258361816406,268.0,453.740966796875,1055.9644775390625,0.4570969354411712,0.4380295865039891,69.94554297193376,62.21074680373939
00:33,4044.0,18.26658058166504,308.0,461.8558349609375,1039.599365234375,0.7548980128921994,0.6670333269807486,91.7199654420728,60.15382383768014
00:36,4055.0,8.628798484802246,322.0,469.2098693847656,1035.0855712890625,0.8731287072967515,0.4621510887118367,106.29564273553262,51.81803675450851
00:39,3935.0,5.791967868804932,326.0,474.4317626953125,1037.59130859375,0.8815330253556919,0.509519366503089,106.39093795847472,50.22954098145121
00:42,3136.0,2.0920279026031494,256.0,472.3555603027344,1037.33447265625,0.6913831349436805,0.615470274317071,74.68345019747407,53.957919854011045
00:45,2681.0,11.428544998168944,228.0,463.19732666015625,1030.4979248046875,0.5300110085496607,-1.092371709914235,63.5582556260923,53.8968135590062
00:48,4182.0,13.61971664428711,328.0,463.627685546875,1016.885009765625,0.7604357658448025,-0.931176857738838,92.3283400616019,59.95923862505476
00:51,4550.0,5.778318405151367,356.0,465.0872497558594,1011.2940673828124,0.8441439750968242,-0.9884099373322862,105.94596607750684,56.799385239273214
00:54,4484.0,7.751842021942139,336.0,468.2589111328125,1004.2207641601562,0.7249178265671912,-0.9209770835075232,93.22691002973482,64.21799155944899
00:57,4080.0,12.006699562072754,299.0,462.3396911621094,993.7745361328124,0.7799099379164254,0.114667317130014,93.7981929960464,58.70751561230676
01:00,4025.0,4.5731401443481445,290.0,465.661376953125,996.9177856445312,0.7217270947120639,0.213999147187395,88.51178503090706,61.26588585594997
01:03,4469.0,7.670361995697021,346.0,473.3152770996094,996.41552734375,0.7150191937912446,0.0241174456696996,95.91124931045738,67.052016902123
01:06,4656.0,4.282949447631836,334.0,477.5006408691406,995.5064697265624,0.8590384247785244,-0.0368463991099109,111.788055542391,57.225547620660095
01:09,3746.0,20.57253074645996,291.0,497.8630676269531,998.4391479492188,0.7916075937164916,0.869293288211358,88.81835445702518,54.27066143886929
01:12,3703.0,11.611136436462402,282.0,508.1803894042969,1003.765625,0.7830800644327184,0.4648315000990727,87.8385208641999,54.6286124329454
01:15,3371.0,5.184804439544678,254.0,512.8457641601562,1006.027587890625,0.617721243874558,-0.0164286930187546,74.02263540376289,58.21118892107615
01:18,4186.0,4.346855640411377,294.0,509.34661865234375,1008.6065673828124,0.7048957865925695,-0.2646841356334726,87.02287434211786,61.726271920662505
01:21,4724.0,3.9328863620758057,316.0,505.6047973632813,1009.8175048828124,0.6056887226971203,-0.4286637843063993,87.77965268820867,69.84641753538561
01:24,5239.0,5.689352989196777,351.0,502.8856506347656,1004.8200073242188,0.6253776080146366,-0.8165839882942943,94.77425834940072,73.95446455462687
01:27,4675.0,28.696006774902344,337.0,509.3694152832031,1032.77392578125,0.5728209449964997,0.9420038091407624,88.0692342750503,72.18863628947814
01:30,2773.0,2.624075412750244,262.0,510.3494262695313,1035.2081298828125,0.6638350838833739,-1.179365097784137,71.0167861354441,53.1119621798716
01:33,4162.4838709677415,9.28465309937795,315.35483870967744,471.2938891995338,1042.5963961693549,0.7408583189317607,-0.09258326308496771,93.86498204280078,59.350224974982396
