time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,5319.0,12.837230373831357,348.0,282.8475341796875,944.4627075195312,0.8256426937403477,-1.3020952179201637,110.82948154516824,62.529257069785714
00:03,4527.0,6.278839588165283,340.0,277.6041564941406,941.0086059570312,0.8394962840189533,-1.2482287145715727,105.69403618865026,57.4304852858497
00:06,4280.0,11.875446319580078,327.0,265.91729736328125,943.1165771484376,0.7978454055761057,-1.3976609795074568,97.5351347387392,58.80023592463919
00:09,5861.0,26.85569190979004,362.0,241.60757446289065,954.5299682617188,0.8342820743048163,-1.07865651107343,117.56193167887535,64.81634219001202
00:12,6881.0,6.724724769592285,394.0,237.87530517578125,948.93603515625,0.835016584004479,-1.109714345349961,126.9113069006774,69.82974544741752
00:15,7334.0,9.155420303344728,398.0,232.46372985839844,941.5511474609376,0.8135444425238172,-1.1369381200878843,127.83995246195798,74.33928301305386
00:18,3895.0,32.680992126464844,317.0,236.6202850341797,909.1355590820312,0.4419794661120457,-1.2810447066886674,76.8338709977333,68.92191601884177
00:21,4925.0,15.121126174926758,338.0,222.7335968017578,915.1195678710938,0.8416320420539029,-1.1315103936265878,108.2838641834888,58.47885156208211
00:24,4255.0,23.49026298522949,313.0,217.5746154785156,892.2028198242188,0.4295274759110603,-0.8643091236223261,78.77317306090775,71.1364124744349
00:27,4470.0,14.16291046142578,346.0,203.46823120117188,893.4669189453125,0.8716765106411682,-0.5062345533089975,110.29701499286804,54.05454727595732
00:30,4382.0,6.377421855926514,354.0,198.02716064453125,890.1403198242188,0.9111513667358376,-0.5183494256366649,119.77407408544498,49.35552099619518
00:33,3723.0,12.72935962677002,316.0,203.3945770263672,878.597900390625,0.8786261813089932,-0.6415773182998697,102.30777911239896,48.85301260920712
00:36,3439.0,9.107686042785645,296.0,203.88368225097656,869.5033569335938,0.8483320013594684,-0.7848411166270107,92.35086551283798,48.896518674598326
00:39,3539.0,5.831899166107178,290.0,198.0593414306641,869.20654296875,0.8564096952391911,-0.9013053776327768,93.735972327309,48.39558693385445
00:42,3357.0,5.598171234130859,326.0,194.04617309570312,873.109619140625,0.917442106257924,-1.0071742973883782,105.5377757035078,41.99024117912687
00:45,4608.0,9.79319667816162,388.0,188.119140625,880.9055786132812,0.9321698056643474,-1.0526370236991227,130.3263554537511,47.18092234129164
00:48,4307.0,8.574771881103516,444.0,179.7901153564453,878.867431640625,0.9494808272160552,-0.8821001731437804,140.6340829578415,44.13449738585998
00:51,2488.0,13.874995231628418,304.0,183.40594482421875,865.4718627929688,0.8354252646222274,-0.971815832705752,81.95736570274319,45.04410126985045
00:54,4532.777777777777,12.837230373831357,344.5,220.41324785020618,904.9629177517361,0.8144266792939301,-0.9897885128272446,107.06577986693893,56.343748758447674
