time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,4017.0,9.65410128506747,286.0,212.61587524414065,1089.3197021484375,0.4719762754158109,0.8787929713774199,76.66850390290325,67.59181553181611
00:03,4200.0,11.6008939743042,300.0,220.1788024902344,1098.116455078125,0.6064089504832387,0.6116729631758807,82.79146289615109,65.8318744407063
00:06,3328.0,8.064515113830566,258.0,226.13491821289065,1103.553466796875,0.4191796907665778,-1.4049047325692472,68.38886472881114,62.0904753942188
00:09,3248.0,9.578803062438965,268.0,233.742919921875,1109.3734130859375,0.6249513875588856,-0.6566283836206542,73.3096472950768,57.23017818782195
00:12,3292.0,8.51223087310791,248.0,238.39520263671875,1116.5018310546875,0.597707452837025,-0.7612668896074463,72.52786457980073,58.146625367832
00:15,3666.0,17.22303009033203,270.0,249.40206909179688,1129.748779296875,0.5965817784799156,0.0790259740109082,76.81294705722082,61.64640672520137
00:18,3653.0,14.40829849243164,270.0,256.379150390625,1142.3551025390625,0.4446719343199841,0.1014456245270401,73.07348938452766,65.4514504791743
00:21,3449.0,10.62679386138916,268.0,263.8011169433594,1149.9605712890625,0.7137423418226885,0.25564834820074,80.12255276627685,56.118505709491295
00:24,3021.0,5.372600555419922,250.0,264.63653564453125,1155.267822265625,0.6870134835114583,-0.1524428639500316,73.19097789630402,53.18383383106472
00:27,3218.0,6.76326847076416,250.0,267.2377319335937,1161.5108642578125,0.5789868844568576,-0.1285243535427467,71.14608386814425,58.00802428868042
00:30,3132.0,6.191554546356201,262.0,272.0533142089844,1165.402587890625,0.6828943232659004,-0.4792769629677893,74.4127178651669,54.35976845325709
00:33,2808.0,7.853125095367432,247.0,271.2663879394531,1173.2161865234375,0.6335161704147511,-0.3972705501775061,69.49524537791807,53.770517985026906
00:36,3419.3333333333335,9.65410128506747,264.75,247.98700205485025,1132.8605651855469,0.5881358894444244,-0.17114407126195275,74.32836313485846,59.45245636619094
