time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,4459.0,8.112675127775773,342.0,378.55908203125,439.90716552734375,0.9323564448817182,1.4217943658030898,126.5682085392175,45.75952054219471
00:03,4557.0,6.590192794799805,330.0,377.1439514160156,433.470703125,0.9089568368761566,1.4090649633236434,119.78705266958872,49.93805263187756
00:06,4163.0,4.322272300720215,304.0,376.92962646484375,429.15374755859375,0.8938753087821342,1.3983504868572736,110.08003895417484,49.35060548211165
00:09,4329.0,6.327115058898926,306.0,376.815185546875,422.8276672363281,0.894241884697606,1.482986948740131,112.15071492166923,50.19686741621292
00:12,4652.0,5.71019983291626,322.0,377.6674499511719,417.1814270019531,0.8987796746946036,1.5007161764398764,117.90176472864042,51.68820577982177
00:15,4938.0,7.620553016662598,342.0,381.7316589355469,410.735107421875,0.8916143580264749,-1.4964526030799017,119.76105648080107,54.227276937205175
00:18,4786.0,7.41254997253418,338.0,379.3783874511719,403.7060241699219,0.844023848201796,-1.544917729770012,108.88972873090988,58.39817607987198
00:21,4732.0,4.447029113769531,338.0,378.5257873535156,399.3414916992188,0.5702906756010765,1.1856602117779278,88.02869253445513,72.31055023135764
00:24,4655.0,9.998814582824709,324.0,377.5205078125,389.3933410644531,0.5499592897001573,0.9069705067877026,84.91500787819368,70.92028965050257
00:27,5029.0,5.7798943519592285,328.0,374.6528015136719,384.3750305175781,0.6468439483071124,0.5739001428423263,92.69420735870024,70.69067776112918
00:30,4708.0,4.744253158569336,330.0,370.0475769042969,383.2349243164063,0.8019745120396321,0.459623998409896,100.5566358759372,60.06833630171468
00:33,5145.0,7.1346755027771,354.0,363.4285583496094,380.5718078613281,0.878326876603768,0.3974241904182667,117.35819551953584,56.104324524342445
00:36,5000.0,7.744057178497314,364.0,357.5516052246094,375.52880859375,0.8992281845185222,0.4432768868668774,120.99848005706272,52.93440423657
00:39,4981.0,11.341824531555176,358.0,347.8010559082031,369.7353820800781,0.8859724236090741,0.511897922620038,117.40241516562094,54.44395259142055
00:42,4766.0,7.101420879364014,350.0,343.1630249023437,364.3577575683594,0.8821001622996377,0.5715870168441433,114.52894668699658,53.950222020511525
00:45,4889.0,4.504860877990723,340.0,340.13214111328125,361.0249633789063,0.8437793895952688,0.6115018232945104,108.42969151309674,58.193149886344855
00:48,4850.0,5.709124565124512,350.0,335.6241149902344,357.5218505859375,0.852245158463227,0.7046152124230024,110.0605822236822,57.57738018774625
00:51,4897.0,7.6543121337890625,358.0,332.6324157714844,350.4764099121094,0.8558544010993181,0.7623174448125627,111.0499693464372,57.436912567706926
00:54,4558.0,5.523530960083008,352.0,329.402587890625,345.99560546875,0.8822025338550531,0.8414619271024211,112.3893503290794,52.92078918555568
00:57,5135.0,8.156049728393555,368.0,324.04595947265625,339.8451843261719,0.8746163909830962,0.9393308329990656,118.7947093161174,57.59352859495139
01:00,4901.0,10.569581031799316,345.0,316.5058288574219,332.4382629394531,0.840897132252279,1.1504862097333015,111.3152148135646,60.243236132728896
01:03,5233.0,9.84552764892578,348.0,309.2449951171875,325.7888488769531,0.7100376906569378,1.4385234849032231,100.93925268053972,71.0777548796832
01:06,4771.0,6.101697444915772,362.0,314.0069274902344,321.9737854003906,0.7542311253341236,-1.1408468984044058,101.59474338737832,66.7080252356009
01:09,285.0,32.251991271972656,234.0,332.2631530761719,348.5614013671875,0.8466241535661546,-0.867403944690996,91.0895120452454,48.47704264839224
01:12,4600.791666666667,8.112675127775773,336.9583333333333,353.9489326477051,378.63111241658527,0.8266263501935387,0.5692445657105818,109.05350715652689,57.55038672939812
