time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,1923.0,4.332042119900385,208.0,925.5496826171876,682.147705078125,0.8616512961899044,1.5631218461667309,70.87539443439496,35.9693181030616
00:03,1757.0,2.122711658477783,194.0,926.0108032226562,680.07568359375,0.7379544460265487,-1.553819413475844,59.05891013499829,39.85593670730128
00:06,1756.0,1.3347805738449097,188.0,924.9054565429688,679.3274536132812,0.7594128712270529,1.4626498842595212,59.31646683298876,38.59182808754481
00:09,2025.0,0.7592082619667053,202.0,924.1471557617188,679.2903442382812,0.7673748511279387,-1.4598159505650383,63.98891393444404,41.02961167127638
00:12,2254.0,0.7861762642860413,246.0,923.3651123046876,679.2098388671875,0.8661069841313717,-1.3069600532224297,77.67343980254324,38.82574247444133
00:15,2258.0,4.842519760131836,212.0,922.3109130859376,683.9362182617188,0.7973319585592965,-1.4222062963342654,69.74244448278417,42.09242521592551
00:18,2281.0,1.2542213201522827,208.0,923.259521484375,683.11572265625,0.7892671578293596,-1.4181492984850197,69.55849451783797,42.7123907874378
00:21,2202.0,4.187175273895264,206.0,923.4019165039062,678.9309692382812,0.7197135304446779,-1.365704215410033,64.40933077917522,44.71754035361408
00:24,2160.0,2.227956771850586,202.0,922.4569702148438,680.9486083984375,0.7408032245999572,-1.3668164382637806,64.27773650197564,43.176776280029
00:27,1947.0,1.50030255317688,190.0,923.9229736328124,681.267578125,0.7278718153930558,-1.447435004850935,60.44546449662594,41.4482541064381
00:30,1728.0,1.7843888998031616,178.0,924.673583984375,679.6487426757812,0.6594598587768188,-1.472156499620356,54.57636037695098,41.027221064112005
00:33,1927.0,1.4539116621017456,190.0,925.0197143554688,678.2366333007812,0.7453550809276748,1.5489108363710775,61.3790530918593,40.91943128343383
00:36,2387.0,6.351619243621826,212.0,923.201904296875,684.3225708007812,0.8063608883700383,-1.4642132152313492,72.0865417620628,42.63369685394797
00:39,2904.0,11.728022575378418,242.0,922.2103881835938,696.0086059570312,0.8290376152138289,-1.446400734630894,82.39237879358907,46.0732283106038
00:42,2726.0,6.409640789031982,242.0,920.57666015625,702.20654296875,0.667921435556051,-1.3425171776485123,70.60621755982953,52.54739161697809
00:45,2801.0,6.997341632843018,240.0,917.81005859375,708.6337280273438,0.3198407898483102,1.570794508998364,63.09482064925836,59.78053190449221
00:48,2660.0,3.799403667449951,240.0,916.990234375,712.3436279296875,0.5138019558340255,0.6988134796477458,64.90763918812314,55.68483640011342
00:51,2635.0,1.4208025932312012,238.0,917.1339721679688,713.7571411132812,0.4280787254558563,0.5742056259452356,62.85894029124367,56.80822971782214
00:54,2842.0,3.8840537071228014,242.0,913.6829833984376,715.5394287109375,0.5682523513808525,-0.3156992294301798,67.47897372725326,55.52536640224235
00:57,3236.0,5.165635585784912,268.0,909.602294921875,718.7067260742188,0.7117122877614831,-0.5753923628085931,77.12486804507061,54.17798941706359
01:00,3146.0,0.4924822449684143,258.0,910.016845703125,718.4408569335938,0.6344363264280621,-0.5266221140382654,72.31376869893113,55.89674457888417
01:03,2897.0,2.817702293395996,242.0,907.6879272460938,720.0269165039062,0.5543540504929036,-0.2868257324255924,66.84973563248114,55.637761759337565
01:06,3089.0,6.2977166175842285,250.0,911.3444213867188,725.1544189453125,0.419571239958187,1.0393705591220328,66.09193955265644,59.99313468812509
01:09,2435.0,8.225815773010254,212.0,919.143310546875,722.538818359375,0.5954038566275544,-1.5221471994920763,62.50468488208654,50.21792435545121
01:12,2582.0,3.3731651306152344,230.0,920.724609375,719.5592651367188,0.7518438761968705,-1.349106095861902,71.19350356212456,46.94080833285262
01:15,2441.0,7.160035133361816,230.0,922.6554565429688,712.6644897460938,0.8302318496552982,-1.3255352747606997,75.73673696088373,42.21703736553442
01:18,2445.0,6.603281021118164,226.0,923.1337280273438,706.0785522460938,0.8208450430117811,-1.4058305991954598,74.6522287519684,42.63769187302036
01:21,2181.0,7.688983917236328,210.0,924.0302734375,698.4420166015625,0.8045831847448556,-1.4632595103323485,68.86831985110966,40.89676034815498
01:24,2438.0,7.394236087799072,218.0,923.7341918945312,691.0537109375,0.8227835711147342,1.552961042665692,74.37498724182612,42.27138207323456
01:27,2379.0,9.401960372924805,234.0,921.060546875,682.0399169921875,0.8283749721084998,-1.1613765988736238,75.77835646300005,42.4490647359624
01:30,2494.0,2.496012210845948,232.0,920.1483764648438,684.36328125,0.801106323345899,-1.1368919252641807,73.89405430505604,44.22722175186161
01:33,2417.2903225806454,4.332042119900385,222.25806451612902,920.4487737840221,696.710197202621,0.7058336586560887,-0.584646876033709,68.32615178403654,46.3542993103322
